Camera no,No,Filename,Date,Time,Species ,Distance 1,Angle 1,Distance 2,Angle 2,Distance 3,Angle 3
Cam 1,128,Cam 1/IMG_0128.JPG,12/23/2022,12:55PM,N/A,,,,,,
Cam 1,129,Cam 1/IMG_0129.JPG,12/23/2022,12:55PM,N/A,,,,,,
Cam 1,130,Cam 1/IMG_0130.JPG,12/23/2022,12:55PM,N/A,,,,,,
Cam 1,131,Cam 1/IMG_0131.JPG,12/23/2022,12:55PM,N/A,,,,,,
Cam 1,132,Cam 1/IMG_0132.JPG,12/23/2022,12:55PM,N/A,,,,,,
Cam 1,133,Cam 1/IMG_0133.JPG,12/23/2022,12:55PM,N/A,,,,,,
Cam 1,134,Cam 1/IMG_0134.JPG,12/23/2022,12:55PM,N/A,,,,,,
Cam 1,135,Cam 1/IMG_0135.JPG,12/23/2022,12:55PM,N/A,,,,,,
Cam 1,136,Cam 1/IMG_0136.JPG,12/23/2022,12:55PM,N/A,,,,,,
Cam 1,137,Cam 1/IMG_0137.JPG,12/23/2022,12:55PM,N/A,,,,,,
Cam 1,138,Cam 1/IMG_0138.JPG,12/23/2022,12:55PM,N/A,,,,,,
Cam 1,139,Cam 1/IMG_0139.JPG,12/23/2022,12:55PM,N/A,,,,,,
Cam 1,140,Cam 1/IMG_0140.JPG,12/23/2022,12:55PM,N/A,,,,,,
Cam 1,141,Cam 1/IMG_0141.JPG,12/23/2022,12:55PM,N/A,,,,,,
Cam 1,142,Cam 1/IMG_0142.JPG,12/23/2022,12:55PM,N/A,,,,,,
Cam 1,143,Cam 1/IMG_0143.JPG,12/23/2022,12:55PM,N/A,,,,,,
Cam 1,144,Cam 1/IMG_0144.JPG,12/23/2022,12:55PM,N/A,,,,,,
Cam 1,145,Cam 1/IMG_0145.JPG,12/23/2022,12:55PM,N/A,,,,,,
Cam 1,146,Cam 1/IMG_0146.JPG,12/23/2022,12:55PM,N/A,,,,,,
Cam 1,147,Cam 1/IMG_0147.JPG,12/23/2022,12:55PM,N/A,,,,,,
Cam 1,148,Cam 1/IMG_0148.JPG,12/23/2022,12:55PM,N/A,,,,,,
Cam 1,149,Cam 1/IMG_0149.JPG,12/23/2022,12:55PM,N/A,,,,,,
Cam 1,150,Cam 1/IMG_0150.JPG,12/23/2022,12:55PM,N/A,,,,,,
Cam 1,151,Cam 1/IMG_0151.JPG,12/23/2022,12:55PM,N/A,,,,,,
Cam 1,152,Cam 1/IMG_0152.JPG,12/23/2022,12:55PM,N/A,,,,,,
Cam 1,153,Cam 1/IMG_0153.JPG,12/23/2022,12:57PM,N/A,,,,,,
Cam 1,154,Cam 1/IMG_0154.JPG,12/23/2022,12:57PM,N/A,,,,,,
Cam 1,155,Cam 1/IMG_0155.JPG,12/23/2022,12:57PM,N/A,,,,,,
Cam 1,156,Cam 1/IMG_0156.JPG,12/23/2022,01:00PM,N/A,,,,,,
Cam 1,157,Cam 1/IMG_0157.JPG,12/23/2022,01:00PM,N/A,,,,,,
Cam 1,158,Cam 1/IMG_0158.JPG,12/23/2022,01:00PM.,N/A,,,,,,
Cam 1,159,Cam 1/IMG_0159.JPG,12/23/2022,01:00PM,N/A,,,,,,
Cam 1,160,Cam 1/IMG_0160.JPG,12/23/2022,01:00PM,N/A,,,,,,
Cam 1,161,Cam 1/IMG_0161.JPG,12/23/2022,01:00PM,N/A,,,,,,
Cam 1,162,Cam 1/IMG_0162.JPG,12/23/2022,01:00PM,N/A,,,,,,
Cam 1,163,Cam 1/IMG_0163.JPG,12/23/2022,01:00PM,N/A,,,,,,
Cam 1,164,Cam 1/IMG_0164.JPG,12/23/2022,01:00PM,N/A,,,,,,
Cam 1,165,Cam 1/IMG_0165.JPG,12/23/2022,01:01PM,N/A,,,,,,
Cam 1,166,Cam 1/IMG_0166.JPG,12/23/2022,01:01PM,N/A,,,,,,
Cam 1,167,Cam 1/IMG_0167.JPG,12/23/2022,01:01PM,N/A,,,,,,
Cam 1,168,Cam 1/IMG_0168.JPG,12/23/2022,01:01PM,N/A,,,,,,
Cam 1,169,Cam 1/IMG_0169.JPG,12/23/2022,01:01PM,N/A,,,,,,
Cam 1,170,Cam 1/IMG_0170.JPG,12/23/2022,01:01PM,N/A,,,,,,
Cam 1,171,Cam 1/IMG_0171.JPG,12/23/2022,01:01PM,N/A,,,,,,
Cam 1,172,Cam 1/IMG_0172.JPG,12/23/2022,01:01PM,N/A,,,,,,
Cam 1,173,Cam 1/IMG_0173.JPG,12/23/2022,01:01PM,N/A,,,,,,
Cam 1,174,Cam 1/IMG_0174.JPG,12/23/2022,01:01PM,N/A,,,,,,
Cam 1,175,Cam 1/IMG_0175.JPG,12/23/2022,01:01PM,N/A,,,,,,
Cam 1,176,Cam 1/IMG_0176.JPG,12/23/2022,01:01PM,N/A,,,,,,
Cam 1,177,Cam 1/IMG_0177.JPG,12/23/2022,01:01PM,N/A,,,,,,
Cam 1,178,Cam 1/IMG_0178.JPG,12/23/2022,01:01PM,N/A,,,,,,
Cam 1,179,Cam 1/IMG_0179.JPG,12/23/2022,01:01PM,N/A,,,,,,
Cam 1,180,Cam 1/IMG_0180.JPG,12/23/2022,01:01PM,N/A,,,,,,
Cam 1,181,Cam 1/IMG_0181.JPG,12/23/2022,01:01PM,N/A,,,,,,
Cam 1,182,Cam 1/IMG_0182.JPG,12/23/2022,01:01PM,N/A,,,,,,
Cam 1,183,Cam 1/IMG_0183.JPG,12/23/2022,01:01PM,N/A,,,,,,
Cam 1,184,Cam 1/IMG_0184.JPG,12/23/2022,01:01PM,N/A,,,,,,
Cam 1,185,Cam 1/IMG_0185.JPG,12/23/2022,01:01PM,N/A,,,,,,
Cam 1,186,Cam 1/IMG_0186.JPG,12/23/2022,01:01PM,N/A,,,,,,
Cam 1,187,Cam 1/IMG_0187.JPG,12/23/2022,01:01PM,N/A,,,,,,
Cam 1,188,Cam 1/IMG_0188.JPG,12/23/2022,01:01PM,N/A,,,,,,
Cam 1,189,Cam 1/IMG_0189.JPG,12/23/2022,01:01PM,N/A,,,,,,
Cam 1,190,Cam 1/IMG_0190.JPG,12/23/2022,01:01PM,N/A,,,,,,
Cam 1,191,Cam 1/IMG_0191.JPG,12/23/2022,01:01PM,N/A,,,,,,
Cam 1,192,Cam 1/IMG_0192.JPG,12/23/2022,01:01PM,N/A,,,,,,
Cam 1,193,Cam 1/IMG_0193.JPG,12/23/2022,01:01PM,N/A,,,,,,
Cam 1,194,Cam 1/IMG_0194.JPG,12/23/2022,01:01PM,N/A,,,,,,
Cam 1,195,Cam 1/IMG_0195.JPG,12/23/2022,01:01PM,N/A,,,,,,
Cam 1,196,Cam 1/IMG_0196.JPG,12/23/2022,01:01PM,N/A,,,,,,
Cam 1,197,Cam 1/IMG_0197.JPG,12/23/2022,01:01PM,N/A,,,,,,
Cam 1,198,Cam 1/IMG_0198.JPG,12/23/2022,01:01PM,N/A,,,,,,
Cam 1,199,Cam 1/IMG_0199.JPG,12/23/2022,01:01PM,N/A,,,,,,
Cam 1,200,Cam 1/IMG_0200.JPG,12/23/2022,01:01PM,N/A,,,,,,
Cam 1,201,Cam 1/IMG_0201.JPG,12/23/2022,01:01PM,N/A,,,,,,
Cam 1,202,Cam 1/IMG_0202.JPG,12/23/2022,01:01PM,N/A,,,,,,
Cam 1,203,Cam 1/IMG_0203.JPG,12/23/2022,01:01PM,N/A,,,,,,
Cam 1,204,Cam 1/IMG_0204.JPG,12/23/2022,01:01PM,N/A,,,,,,
Cam 1,205,Cam 1/IMG_0205.JPG,12/23/2022,01:01PM,N/A,,,,,,
Cam 1,206,Cam 1/IMG_0206.JPG,12/23/2022,01:01PM,N/A,,,,,,
Cam 1,207,Cam 1/IMG_0207.JPG,12/23/2022,01:01PM,N/A,,,,,,
Cam 1,208,Cam 1/IMG_0208.JPG,12/23/2022,01:01PM,N/A,,,,,,
Cam 1,209,Cam 1/IMG_0209.JPG,12/23/2022,01:01PM,N/A,,,,,,
Cam 1,210,Cam 1/IMG_0210.JPG,12/23/2022,01:02PM,N/A,,,,,,
Cam 1,211,Cam 1/IMG_0211.JPG,12/23/2022,01:02PM,N/A,,,,,,
Cam 1,212,Cam 1/IMG_0212.JPG,12/23/2022,01:02PM,N/A,,,,,,
Cam 1,213,Cam 1/IMG_0213.JPG,12/23/2022,01:02PM,N/A,,,,,,
Cam 1,214,Cam 1/IMG_0214.JPG,12/23/2022,01:02PM,N/A,,,,,,
Cam 1,215,Cam 1/IMG_0215.JPG,12/23/2022,01:02PM,N/A,,,,,,
Cam 1,216,Cam 1/IMG_0216.JPG,12/23/2022,01:03PM,N/A,,,,,,
Cam 1,217,Cam 1/IMG_0217.JPG,12/23/2022,01:03PM,N/A,,,,,,
Cam 1,218,Cam 1/IMG_0218.JPG,12/23/2022,01:03PM,N/A,,,,,,
Cam 1,219,Cam 1/IMG_0219.JPG,12/23/2022,01:03PM,N/A,,,,,,
Cam 1,220,Cam 1/IMG_0220.JPG,12/23/2022,01:03PM,N/A,,,,,,
Cam 1,221,Cam 1/IMG_0221.JPG,12/23/2022,01:03PM,N/A,,,,,,
Cam 1,222,Cam 1/IMG_0222.JPG,12/23/2022,01:03PM,N/A,,,,,,
Cam 1,223,Cam 1/IMG_0223.JPG,12/23/2022,01:03PM,N/A,,,,,,
Cam 1,224,Cam 1/IMG_0224.JPG,12/23/2022,01:03PM,N/A,,,,,,
Cam 1,225,Cam 1/IMG_0225.JPG,12/23/2022,01:03PM,N/A,,,,,,
Cam 1,226,Cam 1/IMG_0226.JPG,12/23/2022,01:03PM,N/A,,,,,,
Cam 1,227,Cam 1/IMG_0227.JPG,12/23/2022,01:03PM,N/A,,,,,,
Cam 1,228,Cam 1/IMG_0228.JPG,12/23/2022,01:03PM,N/A,,,,,,
Cam 1,229,Cam 1/IMG_0229.JPG,12/23/2022,01:03PM,N/A,,,,,,
Cam 1,230,Cam 1/IMG_0230.JPG,12/23/2022,01:03PM,N/A,,,,,,
Cam 1,231,Cam 1/IMG_0231.JPG,12/23/2022,01:04PM,N/A,,,,,,
Cam 1,232,Cam 1/IMG_0232.JPG,12/23/2022,01:04PM,N/A,,,,,,
Cam 1,233,Cam 1/IMG_0233.JPG,12/23/2022,01:04PM,N/A,,,,,,
Cam 1,234,Cam 1/IMG_0234.JPG,12/23/2022,01:04PM,N/A,,,,,,
Cam 1,235,Cam 1/IMG_0235.JPG,12/23/2022,01:04PM,N/A,,,,,,
Cam 1,236,Cam 1/IMG_0236.JPG,12/23/2022,01:04PM,N/A,,,,,,
Cam 1,237,Cam 1/IMG_0237.JPG,12/23/2022,01:07PM,N/A,,,,,,
Cam 1,238,Cam 1/IMG_0238.JPG,12/23/2022,01:07PM,N/A,,,,,,
Cam 1,239,Cam 1/IMG_0239.JPG,12/23/2022,01:07PM,N/A,,,,,,
Cam 1,240,Cam 1/IMG_0240.JPG,12/23/2022,01:07PM,N/A,,,,,,
Cam 1,241,Cam 1/IMG_0241.JPG,12/23/2022,01:07PM.,N/A,,,,,,
Cam 1,242,Cam 1/IMG_0242.JPG,12/23/2022,01:07PM,N/A,,,,,,
Cam 1,243,Cam 1/IMG_0243.JPG,12/23/2022,01:07PM,N/A,,,,,,
Cam 1,244,Cam 1/IMG_0244.JPG,12/23/2022,01:07PM,N/A,,,,,,
Cam 1,245,Cam 1/IMG_0245.JPG,12/23/2022,01:07PM,N/A,,,,,,
Cam 1,246,Cam 1/IMG_0246.JPG,12/23/2022,01:07PM.,N/A,,,,,,
Cam 1,247,Cam 1/IMG_0247.JPG,12/23/2022,01:07PM.,N/A,,,,,,
Cam 1,248,Cam 1/IMG_0248.JPG,12/23/2022,01:07PM.,N/A,,,,,,
Cam 1,249,Cam 1/IMG_0249.JPG,12/23/2022,01:07PM,N/A,,,,,,
Cam 1,250,Cam 1/IMG_0250.JPG,12/23/2022,01:07PM,N/A,,,,,,
Cam 1,251,Cam 1/IMG_0251.JPG,12/23/2022,01:07PM,N/A,,,,,,
Cam 1,252,Cam 1/IMG_0252.JPG,12/23/2022,01:07PM,N/A,,,,,,
Cam 1,253,Cam 1/IMG_0253.JPG,12/23/2022,01:07PM,N/A,,,,,,
Cam 1,254,Cam 1/IMG_0254.JPG,12/23/2022,01:07PM,N/A,,,,,,
Cam 1,255,Cam 1/IMG_0255.JPG,12/23/2022,01:07PM,N/A,,,,,,
Cam 1,256,Cam 1/IMG_0256.JPG,12/23/2022,01:07PM,N/A,,,,,,
Cam 1,257,Cam 1/IMG_0257.JPG,12/23/2022,01:07PM,N/A,,,,,,
Cam 1,258,Cam 1/IMG_0258.JPG,12/23/2022,01:07PM,N/A,,,,,,
Cam 1,259,Cam 1/IMG_0259.JPG,12/23/2022,01:07PM,N/A,,,,,,
Cam 1,260,Cam 1/IMG_0260.JPG,12/23/2022,01:07PM,N/A,,,,,,
Cam 1,261,Cam 1/IMG_0261.JPG,12/23/2022,01:07PM,N/A,,,,,,
Cam 1,262,Cam 1/IMG_0262.JPG,12/23/2022,01:07PM,N/A,,,,,,
Cam 1,263,Cam 1/IMG_0263.JPG,12/23/2022,01:07PM,N/A,,,,,,
Cam 1,264,Cam 1/IMG_0264.JPG,12/23/2022,01:07PM,N/A,,,,,,
Cam 1,265,Cam 1/IMG_0265.JPG,12/23/2022,01:07PM,N/A,,,,,,
Cam 1,266,Cam 1/IMG_0266.JPG,12/23/2022,01:07PM,N/A,,,,,,
Cam 1,267,Cam 1/IMG_0267.JPG,12/23/2022,01:07PM,N/A,,,,,,
Cam 1,268,Cam 1/IMG_0268.JPG,12/23/2022,01:07PM,N/A,,,,,,
Cam 1,269,Cam 1/IMG_0269.JPG,12/23/2022,01:07PM,N/A,,,,,,
Cam 1,270,Cam 1/IMG_0270.JPG,12/23/2022,01:07PM,N/A,,,,,,
Cam 1,271,Cam 1/IMG_0271.JPG,12/23/2022,01:07PM,N/A,,,,,,
Cam 1,272,Cam 1/IMG_0272.JPG,12/23/2022,01:07PM,N/A,,,,,,
Cam 1,273,Cam 1/IMG_0273.JPG,12/23/2022,01:07PM,N/A,,,,,,
Cam 1,274,Cam 1/IMG_0274.JPG,12/23/2022,01:07PM,N/A,,,,,,
Cam 1,275,Cam 1/IMG_0275.JPG,12/23/2022,01:07PM,N/A,,,,,,
Cam 1,276,Cam 1/IMG_0276.JPG,12/23/2022,01:08PM,N/A,,,,,,
Cam 1,277,Cam 1/IMG_0277.JPG,12/23/2022,01:08PM,N/A,,,,,,
Cam 1,278,Cam 1/IMG_0278.JPG,12/23/2022,01:08PM,N/A,,,,,,
Cam 1,279,Cam 1/IMG_0279.JPG,12/23/2022,01:08PM,N/A,,,,,,
Cam 1,280,Cam 1/IMG_0280.JPG,12/23/2022,01:08PM,N/A,,,,,,
Cam 1,281,Cam 1/IMG_0281.JPG,12/23/2022,01:08PM,N/A,,,,,,
Cam 1,282,Cam 1/IMG_0282.JPG,12/23/2022,01:08PM,N/A,,,,,,
Cam 1,283,Cam 1/IMG_0283.JPG,12/23/2022,01:08PM,N/A,,,,,,
Cam 1,284,Cam 1/IMG_0284.JPG,12/23/2022,01:08PM,N/A,,,,,,
Cam 1,285,Cam 1/IMG_0285.JPG,12/23/2022,01:08PM,N/A,,,,,,
Cam 1,286,Cam 1/IMG_0286.JPG,12/23/2022,01:08PM,N/A,,,,,,
Cam 1,287,Cam 1/IMG_0287.JPG,12/23/2022,01:08PM,N/A,,,,,,
Cam 1,288,Cam 1/IMG_0288.JPG,12/23/2022,01:08PM,N/A,,,,,,
Cam 1,289,Cam 1/IMG_0289.JPG,12/23/2022,01:08PM,N/A,,,,,,
