Camera no,No,Filename,Date,Time,Species ,Distance 1,Angle 1,Distance 2,Angle 2,Distance 3,Angle 3
Cam 6,91,Cam 6/IMG_0091.JPG,12/23/2022,03:00PM,N/A,,,,,,
Cam 6,92,Cam 6/IMG_0092.JPG,12/23/2022,03:00PM,N/A,,,,,,
Cam 6,93,Cam 6/IMG_0093.JPG,12/23/2022,03:00PM,N/A,,,,,,
Cam 6,94,Cam 6/IMG_0094.JPG,12/23/2022,03:00PM,N/A,,,,,,
Cam 6,95,Cam 6/IMG_0095.JPG,12/23/2022,03:00PM,N/A,,,,,,
Cam 6,96,Cam 6/IMG_0096.JPG,12/23/2022,03:00PM,N/A,,,,,,
Cam 6,97,Cam 6/IMG_0097.JPG,12/23/2022,03:00PM,N/A,,,,,,
Cam 6,98,Cam 6/IMG_0098.JPG,12/23/2022,03:00PM,N/A,,,,,,
Cam 6,99,Cam 6/IMG_0099.JPG,12/23/2022,03:00PM,N/A,,,,,,
Cam 6,100,Cam 6/IMG_0100.JPG,12/23/2022,03:00PM,N/A,,,,,,
Cam 6,101,Cam 6/IMG_0101.JPG,12/23/2022,03:00PM,N/A,,,,,,
Cam 6,102,Cam 6/IMG_0102.JPG,12/23/2022,03:00PM,N/A,,,,,,
Cam 6,103,Cam 6/IMG_0103.JPG,12/23/2022,03:00PM,N/A,,,,,,
Cam 6,104,Cam 6/IMG_0104.JPG,12/23/2022,03:00PM,N/A,,,,,,
Cam 6,105,Cam 6/IMG_0105.JPG,12/23/2022,03:00PM,N/A,,,,,,
Cam 6,106,Cam 6/IMG_0106.JPG,12/23/2022,03:00PM,N/A,,,,,,
Cam 6,107,Cam 6/IMG_0107.JPG,12/23/2022,03:00PM,N/A,,,,,,
Cam 6,108,Cam 6/IMG_0108.JPG,12/23/2022,03:00PM,N/A,,,,,,
Cam 6,109,Cam 6/IMG_0109.JPG,12/23/2022,03:00PM,N/A,,,,,,
Cam 6,110,Cam 6/IMG_0110.JPG,12/23/2022,03:00PM,N/A,,,,,,
Cam 6,111,Cam 6/IMG_0111.JPG,12/23/2022,03:00PM,N/A,,,,,,
Cam 6,112,Cam 6/IMG_0112.JPG,12/23/2022,03:00PM,N/A,,,,,,
Cam 6,113,Cam 6/IMG_0113.JPG,12/23/2022,03:00PM,N/A,,,,,,
Cam 6,114,Cam 6/IMG_0114.JPG,12/23/2022,03:00PM,N/A,,,,,,
Cam 6,115,Cam 6/IMG_0115.JPG,12/23/2022,03:00PM,N/A,,,,,,
Cam 6,116,Cam 6/IMG_0116.JPG,12/23/2022,03:00PM,N/A,,,,,,
Cam 6,117,Cam 6/IMG_0117.JPG,12/23/2022,03:00PM,N/A,,,,,,
Cam 6,118,Cam 6/IMG_0118.JPG,12/23/2022,03:00PM,N/A,,,,,,
Cam 6,119,Cam 6/IMG_0119.JPG,12/23/2022,03:00PM,N/A,,,,,,
Cam 6,120,Cam 6/IMG_0120.JPG,12/23/2022,03:00PM,N/A,,,,,,
Cam 6,121,Cam 6/IMG_0121.JPG,12/23/2022,03:00PM,N/A,,,,,,
Cam 6,122,Cam 6/IMG_0122.JPG,12/23/2022,03:00PM,N/A,,,,,,
Cam 6,123,Cam 6/IMG_0123.JPG,12/23/2022,03:00PM,N/A,,,,,,
Cam 6,124,Cam 6/IMG_0124.JPG,12/23/2022,03:00PM,N/A,,,,,,
Cam 6,125,Cam 6/IMG_0125.JPG,12/23/2022,03:00PM,N/A,,,,,,
Cam 6,126,Cam 6/IMG_0126.JPG,12/23/2022,03:00PM,N/A,,,,,,
Cam 6,127,Cam 6/IMG_0127.JPG,12/23/2022,03:00PM,N/A,,,,,,
Cam 6,128,Cam 6/IMG_0128.JPG,12/23/2022,03:00PM,N/A,,,,,,
Cam 6,129,Cam 6/IMG_0129.JPG,12/23/2022,03:00PM,N/A,,,,,,
Cam 6,130,Cam 6/IMG_0130.JPG,12/23/2022,03:00PM,N/A,,,,,,
Cam 6,131,Cam 6/IMG_0131.JPG,12/23/2022,03:00PM,N/A,,,,,,
Cam 6,132,Cam 6/IMG_0132.JPG,12/23/2022,03:00PM,N/A,,,,,,
Cam 6,133,Cam 6/IMG_0133.JPG,12/23/2022,03:00PM,N/A,,,,,,
Cam 6,134,Cam 6/IMG_0134.JPG,12/23/2022,03:00PM,N/A,,,,,,
Cam 6,135,Cam 6/IMG_0135.JPG,12/23/2022,03:00PM,N/A,,,,,,
Cam 6,136,Cam 6/IMG_0136.JPG,12/23/2022,03:03PM,N/A,,,,,,
Cam 6,137,Cam 6/IMG_0137.JPG,12/23/2022,03:03PM,N/A,,,,,,
Cam 6,138,Cam 6/IMG_0138.JPG,12/23/2022,03:03PM,N/A,,,,,,
Cam 6,139,Cam 6/IMG_0139.JPG,12/23/2022,03:03PM,N/A,,,,,,
Cam 6,140,Cam 6/IMG_0140.JPG,12/23/2022,03:03PM,N/A,,,,,,
Cam 6,141,Cam 6/IMG_0141.JPG,12/23/2022,03:03PM,N/A,,,,,,
Cam 6,142,Cam 6/IMG_0142.JPG,12/23/2022,03:03PM,N/A,,,,,,
Cam 6,143,Cam 6/IMG_0143.JPG,12/23/2022,03:03PM,N/A,,,,,,
Cam 6,144,Cam 6/IMG_0144.JPG,12/23/2022,03:03PM,N/A,,,,,,
Cam 6,145,Cam 6/IMG_0145.JPG,12/23/2022,03:03PM,N/A,,,,,,
Cam 6,146,Cam 6/IMG_0146.JPG,12/23/2022,03:03PM,N/A,,,,,,
Cam 6,147,Cam 6/IMG_0147.JPG,12/23/2022,03:03PM,N/A,,,,,,
Cam 6,148,Cam 6/IMG_0148.JPG,12/23/2022,03:03PM,N/A,,,,,,
Cam 6,149,Cam 6/IMG_0149.JPG,12/23/2022,03:03PM,N/A,,,,,,
Cam 6,150,Cam 6/IMG_0150.JPG,12/23/2022,03:03PM,N/A,,,,,,
Cam 6,151,Cam 6/IMG_0151.JPG,12/23/2022,03:03PM,N/A,,,,,,
Cam 6,152,Cam 6/IMG_0152.JPG,12/23/2022,03:03PM,N/A,,,,,,
Cam 6,153,Cam 6/IMG_0153.JPG,12/23/2022,03:03PM,N/A,,,,,,
Cam 6,154,Cam 6/IMG_0154.JPG,12/23/2022,03:03PM,N/A,,,,,,
Cam 6,155,Cam 6/IMG_0155.JPG,12/23/2022,03:03PM,N/A,,,,,,
Cam 6,156,Cam 6/IMG_0156.JPG,12/23/2022,03:03PM,N/A,,,,,,
Cam 6,157,Cam 6/IMG_0157.JPG,12/23/2022,03:03PM,N/A,,,,,,
Cam 6,158,Cam 6/IMG_0158.JPG,12/23/2022,03:03PM,N/A,,,,,,
Cam 6,159,Cam 6/IMG_0159.JPG,12/23/2022,03:03PM,N/A,,,,,,
Cam 6,160,Cam 6/IMG_0160.JPG,12/23/2022,03:03PM,N/A,,,,,,
Cam 6,161,Cam 6/IMG_0161.JPG,12/23/2022,03:03PM,N/A,,,,,,
Cam 6,162,Cam 6/IMG_0162.JPG,12/23/2022,03:03PM,N/A,,,,,,
Cam 6,163,Cam 6/IMG_0163.JPG,12/23/2022,03:03PM,N/A,,,,,,
Cam 6,164,Cam 6/IMG_0164.JPG,12/23/2022,03:03PM,N/A,,,,,,
Cam 6,165,Cam 6/IMG_0165.JPG,12/23/2022,03:03PM,N/A,,,,,,
Cam 6,166,Cam 6/IMG_0166.JPG,12/23/2022,03:03PM,N/A,,,,,,
Cam 6,167,Cam 6/IMG_0167.JPG,12/23/2022,03:03PM,N/A,,,,,,
Cam 6,168,Cam 6/IMG_0168.JPG,12/23/2022,03:03PM,N/A,,,,,,
Cam 6,169,Cam 6/IMG_0169.JPG,12/23/2022,03:03PM,N/A,,,,,,
Cam 6,170,Cam 6/IMG_0170.JPG,12/23/2022,03:03PM,N/A,,,,,,
Cam 6,171,Cam 6/IMG_0171.JPG,12/23/2022,03:03PM,N/A,,,,,,
Cam 6,172,Cam 6/IMG_0172.JPG,12/23/2022,03:03PM,N/A,,,,,,
Cam 6,173,Cam 6/IMG_0173.JPG,12/23/2022,03:03PM,N/A,,,,,,
Cam 6,174,Cam 6/IMG_0174.JPG,12/23/2022,03:03PM,N/A,,,,,,
Cam 6,175,Cam 6/IMG_0175.JPG,12/23/2022,03:04PM,N/A,,,,,,
Cam 6,176,Cam 6/IMG_0176.JPG,12/23/2022,03:04PM,N/A,,,,,,
Cam 6,177,Cam 6/IMG_0177.JPG,12/23/2022,03:04PM,N/A,,,,,,
Cam 6,178,Cam 6/IMG_0178.JPG,12/23/2022,03:04PM,N/A,,,,,,
Cam 6,179,Cam 6/IMG_0179.JPG,12/23/2022,03:04PM,N/A,,,,,,
Cam 6,180,Cam 6/IMG_0180.JPG,12/23/2022,03:04PM,N/A,,,,,,
Cam 6,181,Cam 6/IMG_0181.JPG,12/23/2022,03:04PM,N/A,,,,,,
Cam 6,182,Cam 6/IMG_0182.JPG,12/23/2022,03:04PM,N/A,,,,,,
Cam 6,183,Cam 6/IMG_0183.JPG,12/23/2022,03:04PM,N/A,,,,,,
Cam 6,184,Cam 6/IMG_0184.JPG,12/23/2022,03:04PM,N/A,,,,,,
Cam 6,185,Cam 6/IMG_0185.JPG,12/23/2022,03:04PM,N/A,,,,,,
Cam 6,186,Cam 6/IMG_0186.JPG,12/23/2022,03:04PM,N/A,,,,,,
Cam 6,187,Cam 6/IMG_0187.JPG,12/23/2022,03:05PM,N/A,,,,,,
Cam 6,188,Cam 6/IMG_0188.JPG,12/23/2022,03:05PM,N/A,,,,,,
Cam 6,189,Cam 6/IMG_0189.JPG,12/23/2022,03:05PM,N/A,,,,,,
Cam 6,190,Cam 6/IMG_0190.JPG,12/23/2022,03:05PM,N/A,,,,,,
Cam 6,191,Cam 6/IMG_0191.JPG,12/23/2022,03:05PM,N/A,,,,,,
Cam 6,192,Cam 6/IMG_0192.JPG,12/23/2022,03:05PM,N/A,,,,,,
Cam 6,193,Cam 6/IMG_0193.JPG,12/23/2022,03:05PM,N/A,,,,,,
Cam 6,194,Cam 6/IMG_0194.JPG,12/23/2022,03:05PM,N/A,,,,,,
Cam 6,195,Cam 6/IMG_0195.JPG,12/23/2022,03:05PM,N/A,,,,,,
Cam 6,196,Cam 6/IMG_0196.JPG,12/23/2022,03:05PM,N/A,,,,,,
Cam 6,197,Cam 6/IMG_0197.JPG,12/23/2022,03:05PM,N/A,,,,,,
Cam 6,198,Cam 6/IMG_0198.JPG,12/23/2022,03:05PM,N/A,,,,,,
Cam 6,199,Cam 6/IMG_0199.JPG,12/23/2022,03:05PM,N/A,,,,,,
Cam 6,200,Cam 6/IMG_0200.JPG,12/23/2022,03:05PM,N/A,,,,,,
Cam 6,201,Cam 6/IMG_0201.JPG,12/23/2022,03:05PM,N/A,,,,,,
Cam 6,202,Cam 6/IMG_0202.JPG,12/23/2022,03:05PM,N/A,,,,,,
Cam 6,203,Cam 6/IMG_0203.JPG,12/23/2022,03:05PM,N/A,,,,,,
Cam 6,204,Cam 6/IMG_0204.JPG,12/23/2022,03:05PM,N/A,,,,,,
Cam 6,205,Cam 6/IMG_0205.JPG,12/23/2022,03:06PM,N/A,,,,,,
Cam 6,206,Cam 6/IMG_0206.JPG,12/23/2022,03:06PM,N/A,,,,,,
Cam 6,207,Cam 6/IMG_0207.JPG,12/23/2022,03:06PM,N/A,,,,,,
Cam 6,208,Cam 6/IMG_0208.JPG,12/23/2022,03:07PM,N/A,,,,,,
Cam 6,209,Cam 6/IMG_0209.JPG,12/23/2022,03:07PM,N/A,,,,,,
Cam 6,210,Cam 6/IMG_0210.JPG,12/23/2022,03:07PM,N/A,,,,,,
Cam 6,211,Cam 6/IMG_0211.JPG,12/23/2022,03:07PM,N/A,,,,,,
Cam 6,212,Cam 6/IMG_0212.JPG,12/23/2022,03:07PM,N/A,,,,,,
Cam 6,213,Cam 6/IMG_0213.JPG,12/23/2022,03:07PM,N/A,,,,,,
Cam 6,214,Cam 6/IMG_0214.JPG,12/23/2022,03:08PM,N/A,,,,,,
Cam 6,215,Cam 6/IMG_0215.JPG,12/23/2022,03:08PM,N/A,,,,,,
Cam 6,216,Cam 6/IMG_0216.JPG,12/23/2022,03:08PM,N/A,,,,,,
Cam 6,217,Cam 6/IMG_0217.JPG,12/23/2022,03:08PM,N/A,,,,,,
Cam 6,218,Cam 6/IMG_0218.JPG,12/23/2022,03:08PM,N/A,,,,,,
Cam 6,219,Cam 6/IMG_0219.JPG,12/23/2022,03:08PM,N/A,,,,,,
Cam 6,220,Cam 6/IMG_0220.JPG,12/23/2022,03:08PM,N/A,,,,,,
Cam 6,221,Cam 6/IMG_0221.JPG,12/23/2022,03:08PM,N/A,,,,,,
Cam 6,222,Cam 6/IMG_0222.JPG,12/23/2022,03:08PM,N/A,,,,,,
Cam 6,223,Cam 6/IMG_0223.JPG,12/23/2022,03:09PM,N/A,,,,,,
Cam 6,224,Cam 6/IMG_0224.JPG,12/23/2022,03:09PM,N/A,,,,,,
Cam 6,225,Cam 6/IMG_0225.JPG,12/23/2022,03:09PM,N/A,,,,,,
Cam 6,226,Cam 6/IMG_0226.JPG,12/23/2022,03:09PM,N/A,,,,,,
Cam 6,227,Cam 6/IMG_0227.JPG,12/23/2022,03:09PM,N/A,,,,,,
Cam 6,228,Cam 6/IMG_0228.JPG,12/23/2022,03:09PM,N/A,,,,,,
Cam 6,229,Cam 6/IMG_0229.JPG,12/23/2022,03:09PM,N/A,,,,,,
Cam 6,230,Cam 6/IMG_0230.JPG,12/23/2022,03:09PM,N/A,,,,,,
Cam 6,231,Cam 6/IMG_0231.JPG,12/23/2022,03:09PM,N/A,,,,,,
Cam 6,232,Cam 6/IMG_0232.JPG,12/23/2022,03:09PM,N/A,,,,,,
Cam 6,233,Cam 6/IMG_0233.JPG,12/23/2022,03:09PM,N/A,,,,,,
Cam 6,234,Cam 6/IMG_0234.JPG,12/23/2022,03:09PM,N/A,,,,,,
Cam 6,235,Cam 6/IMG_0235.JPG,12/23/2022,03:09PM,N/A,,,,,,
Cam 6,236,Cam 6/IMG_0236.JPG,12/23/2022,03:09PM,N/A,,,,,,
Cam 6,237,Cam 6/IMG_0237.JPG,12/23/2022,03:09PM,N/A,,,,,,
Cam 6,238,Cam 6/IMG_0238.JPG,12/23/2022,03:09PM,N/A,,,,,,
Cam 6,239,Cam 6/IMG_0239.JPG,12/23/2022,03:09PM,N/A,,,,,,
Cam 6,240,Cam 6/IMG_0240.JPG,12/23/2022,03:09PM,N/A,,,,,,
Cam 6,241,Cam 6/IMG_0241.JPG,12/23/2022,03:09PM,N/A,,,,,,
Cam 6,242,Cam 6/IMG_0242.JPG,12/23/2022,03:09PM,N/A,,,,,,
Cam 6,243,Cam 6/IMG_0243.JPG,12/23/2022,03:09PM,N/A,,,,,,
Cam 6,244,Cam 6/IMG_0244.JPG,12/23/2022,03:09PM,N/A,,,,,,
Cam 6,245,Cam 6/IMG_0245.JPG,12/23/2022,03:09PM,N/A,,,,,,
Cam 6,246,Cam 6/IMG_0246.JPG,12/23/2022,03:09PM,N/A,,,,,,
Cam 6,247,Cam 6/IMG_0247.JPG,12/23/2022,03:09PM,N/A,,,,,,
Cam 6,248,Cam 6/IMG_0248.JPG,12/23/2022,03:09PM,N/A,,,,,,
Cam 6,249,Cam 6/IMG_0249.JPG,12/23/2022,03:09PM,N/A,,,,,,
Cam 6,250,Cam 6/IMG_0250.JPG,12/23/2022,03:09PM,N/A,,,,,,
Cam 6,251,Cam 6/IMG_0251.JPG,12/23/2022,03:09PM,N/A,,,,,,
Cam 6,252,Cam 6/IMG_0252.JPG,12/23/2022,03:09PM,N/A,,,,,,
Cam 6,253,Cam 6/IMG_0253.JPG,12/23/2022,03:09PM,N/A,,,,,,
Cam 6,254,Cam 6/IMG_0254.JPG,12/23/2022,03:09PM,N/A,,,,,,
Cam 6,255,Cam 6/IMG_0255.JPG,12/23/2022,03:09PM,N/A,,,,,,
Cam 6,256,Cam 6/IMG_0256.JPG,12/23/2022,03:09PM,N/A,,,,,,
Cam 6,257,Cam 6/IMG_0257.JPG,12/23/2022,03:09PM,N/A,,,,,,
Cam 6,258,Cam 6/IMG_0258.JPG,12/23/2022,03:09PM,N/A,,,,,,
Cam 6,259,Cam 6/IMG_0259.JPG,12/23/2022,03:09PM,N/A,,,,,,
Cam 6,260,Cam 6/IMG_0260.JPG,12/23/2022,03:09PM,N/A,,,,,,
Cam 6,261,Cam 6/IMG_0261.JPG,12/23/2022,03:09PM,N/A,,,,,,
Cam 6,262,Cam 6/IMG_0262.JPG,12/23/2022,03:09PM,N/A,,,,,,
Cam 6,263,Cam 6/IMG_0263.JPG,12/23/2022,03:09PM,N/A,,,,,,
Cam 6,264,Cam 6/IMG_0264.JPG,12/23/2022,03:09PM,N/A,,,,,,
Cam 6,265,Cam 6/IMG_0265.JPG,12/23/2022,03:09PM,N/A,,,,,,
Cam 6,266,Cam 6/IMG_0266.JPG,12/23/2022,03:09PM,N/A,,,,,,
Cam 6,267,Cam 6/IMG_0267.JPG,12/23/2022,03:09PM,N/A,,,,,,
Cam 6,268,Cam 6/IMG_0268.JPG,12/23/2022,03:09PM,N/A,,,,,,
Cam 6,269,Cam 6/IMG_0269.JPG,12/23/2022,03:09PM,N/A,,,,,,
Cam 6,270,Cam 6/IMG_0270.JPG,12/23/2022,03:09PM,N/A,,,,,,
Cam 6,271,Cam 6/IMG_0271.JPG,12/23/2022,03:09PM,N/A,,,,,,
Cam 6,272,Cam 6/IMG_0272.JPG,12/23/2022,03:09PM,N/A,,,,,,
Cam 6,273,Cam 6/IMG_0273.JPG,12/23/2022,03:09PM,N/A,,,,,,
Cam 6,274,Cam 6/IMG_0274.JPG,12/23/2022,03:09PM,N/A,,,,,,
Cam 6,275,Cam 6/IMG_0275.JPG,12/23/2022,03:09PM,N/A,,,,,,
Cam 6,276,Cam 6/IMG_0276.JPG,12/23/2022,03:09PM,N/A,,,,,,
Cam 6,277,Cam 6/IMG_0277.JPG,12/23/2022,03:09PM,N/A,,,,,,
Cam 6,278,Cam 6/IMG_0278.JPG,12/23/2022,03:10PM,N/A,,,,,,
Cam 6,279,Cam 6/IMG_0279.JPG,12/23/2022,03:10PM,N/A,,,,,,
Cam 6,280,Cam 6/IMG_0280.JPG,12/23/2022,03:10PM,N/A,,,,,,
Cam 6,281,Cam 6/IMG_0281.JPG,12/23/2022,03:10PM,N/A,,,,,,
Cam 6,282,Cam 6/IMG_0282.JPG,12/23/2022,03:10PM,N/A,,,,,,
Cam 6,283,Cam 6/IMG_0283.JPG,12/23/2022,03:10PM,N/A,,,,,,
Cam 6,284,Cam 6/IMG_0284.JPG,12/23/2022,03:10PM,N/A,,,,,,
Cam 6,285,Cam 6/IMG_0285.JPG,12/23/2022,03:10PM,N/A,,,,,,
Cam 6,286,Cam 6/IMG_0286.JPG,12/23/2022,03:10PM,N/A,,,,,,
Cam 6,287,Cam 6/IMG_0287.JPG,12/23/2022,03:10PM,N/A,,,,,,
Cam 6,288,Cam 6/IMG_0288.JPG,12/23/2022,03:10PM,N/A,,,,,,
Cam 6,289,Cam 6/IMG_0289.JPG,12/23/2022,03:10PM,N/A,,,,,,
